Date_time,used_price,graded_price,prod_name,set_name
2024-01-01 07:00:00,1089,1723,Ralts_#211,pokemon-scarlet-&-violet
2024-02-01 07:00:00,800,1705,Ralts_#211,pokemon-scarlet-&-violet
2024-03-01 07:00:00,1003,1794,Ralts_#211,pokemon-scarlet-&-violet
2024-04-01 06:00:00,1106,1775,Ralts_#211,pokemon-scarlet-&-violet
2024-05-01 06:00:00,1186,2450,Ralts_#211,pokemon-scarlet-&-violet
2024-06-01 06:00:00,1428,2520,Ralts_#211,pokemon-scarlet-&-violet
2024-07-01 06:00:00,1567,2054,Ralts_#211,pokemon-scarlet-&-violet
2024-08-01 06:00:00,1500,2550,Ralts_#211,pokemon-scarlet-&-violet
2024-09-01 06:00:00,1425,2150,Ralts_#211,pokemon-scarlet-&-violet
2024-10-01 06:00:00,1600,2546,Ralts_#211,pokemon-scarlet-&-violet
2024-11-01 06:00:00,1874,2763,Ralts_#211,pokemon-scarlet-&-violet
2024-12-01 07:00:00,2385,2843,Ralts_#211,pokemon-scarlet-&-violet
2025-01-01 07:00:00,3027,3600,Ralts_#211,pokemon-scarlet-&-violet
2025-02-01 07:00:00,3320,4522,Ralts_#211,pokemon-scarlet-&-violet
2025-03-01 07:00:00,3107,4936,Ralts_#211,pokemon-scarlet-&-violet
2025-04-01 06:00:00,2900,3600,Ralts_#211,pokemon-scarlet-&-violet
2025-05-01 06:00:00,2999,3200,Ralts_#211,pokemon-scarlet-&-violet
2025-06-01 06:00:00,2843,3000,Ralts_#211,pokemon-scarlet-&-violet
2025-07-01 06:00:00,2547,3200,Ralts_#211,pokemon-scarlet-&-violet
2025-08-01 06:00:00,2524,2900,Ralts_#211,pokemon-scarlet-&-violet
2025-09-01 06:00:00,2684,3750,Ralts_#211,pokemon-scarlet-&-violet
2025-10-01 06:00:00,2625,3378,Ralts_#211,pokemon-scarlet-&-violet
2025-11-01 06:00:00,2734,3488,Ralts_#211,pokemon-scarlet-&-violet
2023-03-01 07:00:00,8882,0,Koraidon_ex_#247,pokemon-scarlet-&-violet
2023-04-01 06:00:00,3028,3700,Koraidon_ex_#247,pokemon-scarlet-&-violet
2023-05-01 06:00:00,1914,3760,Koraidon_ex_#247,pokemon-scarlet-&-violet
2023-06-01 06:00:00,1898,3052,Koraidon_ex_#247,pokemon-scarlet-&-violet
2023-07-01 06:00:00,1532,2699,Koraidon_ex_#247,pokemon-scarlet-&-violet
2023-08-01 06:00:00,1800,2519,Koraidon_ex_#247,pokemon-scarlet-&-violet
2023-09-01 06:00:00,1499,1800,Koraidon_ex_#247,pokemon-scarlet-&-violet
2023-10-01 06:00:00,1071,2123,Koraidon_ex_#247,pokemon-scarlet-&-violet
2023-11-01 06:00:00,1221,2100,Koraidon_ex_#247,pokemon-scarlet-&-violet
2023-12-01 07:00:00,1209,2100,Koraidon_ex_#247,pokemon-scarlet-&-violet
2024-01-01 07:00:00,1000,2100,Koraidon_ex_#247,pokemon-scarlet-&-violet
2024-02-01 07:00:00,1217,1780,Koraidon_ex_#247,pokemon-scarlet-&-violet
2024-03-01 07:00:00,1000,1863,Koraidon_ex_#247,pokemon-scarlet-&-violet
2024-04-01 06:00:00,1000,2000,Koraidon_ex_#247,pokemon-scarlet-&-violet
2024-05-01 06:00:00,1100,1849,Koraidon_ex_#247,pokemon-scarlet-&-violet
2024-06-01 06:00:00,1300,1875,Koraidon_ex_#247,pokemon-scarlet-&-violet
2024-07-01 06:00:00,1493,1850,Koraidon_ex_#247,pokemon-scarlet-&-violet
2024-08-01 06:00:00,1215,1677,Koraidon_ex_#247,pokemon-scarlet-&-violet
2024-09-01 06:00:00,1229,1969,Koraidon_ex_#247,pokemon-scarlet-&-violet
2024-10-01 06:00:00,1250,1831,Koraidon_ex_#247,pokemon-scarlet-&-violet
2024-11-01 06:00:00,1200,2100,Koraidon_ex_#247,pokemon-scarlet-&-violet
2024-12-01 07:00:00,1108,2000,Koraidon_ex_#247,pokemon-scarlet-&-violet
2025-01-01 07:00:00,1588,2000,Koraidon_ex_#247,pokemon-scarlet-&-violet
2025-02-01 07:00:00,1799,2600,Koraidon_ex_#247,pokemon-scarlet-&-violet
2025-03-01 07:00:00,1852,2653,Koraidon_ex_#247,pokemon-scarlet-&-violet
2025-04-01 06:00:00,1599,2500,Koraidon_ex_#247,pokemon-scarlet-&-violet
2025-05-01 06:00:00,1575,2706,Koraidon_ex_#247,pokemon-scarlet-&-violet
2025-06-01 06:00:00,1480,2075,Koraidon_ex_#247,pokemon-scarlet-&-violet
2025-07-01 06:00:00,1596,2399,Koraidon_ex_#247,pokemon-scarlet-&-violet
2025-08-01 06:00:00,1799,2248,Koraidon_ex_#247,pokemon-scarlet-&-violet
2025-09-01 06:00:00,1842,2663,Koraidon_ex_#247,pokemon-scarlet-&-violet
2025-10-01 06:00:00,1888,2761,Koraidon_ex_#247,pokemon-scarlet-&-violet
2025-11-01 06:00:00,1699,2880,Koraidon_ex_#247,pokemon-scarlet-&-violet
2023-03-01 07:00:00,1000,0,Greavard_#214,pokemon-scarlet-&-violet
2023-04-01 06:00:00,376,1648,Greavard_#214,pokemon-scarlet-&-violet
2023-05-01 06:00:00,515,2500,Greavard_#214,pokemon-scarlet-&-violet
2023-06-01 06:00:00,700,1677,Greavard_#214,pokemon-scarlet-&-violet
2023-07-01 06:00:00,595,1050,Greavard_#214,pokemon-scarlet-&-violet
2023-08-01 06:00:00,425,1499,Greavard_#214,pokemon-scarlet-&-violet
2023-09-01 06:00:00,499,1499,Greavard_#214,pokemon-scarlet-&-violet
2023-10-01 06:00:00,425,1474,Greavard_#214,pokemon-scarlet-&-violet
2023-11-01 06:00:00,414,1435,Greavard_#214,pokemon-scarlet-&-violet
2023-12-01 07:00:00,372,1373,Greavard_#214,pokemon-scarlet-&-violet
2024-01-01 07:00:00,368,1093,Greavard_#214,pokemon-scarlet-&-violet
2024-02-01 07:00:00,388,1245,Greavard_#214,pokemon-scarlet-&-violet
2024-03-01 07:00:00,500,1366,Greavard_#214,pokemon-scarlet-&-violet
2024-04-01 06:00:00,404,1199,Greavard_#214,pokemon-scarlet-&-violet
2024-05-01 06:00:00,399,1425,Greavard_#214,pokemon-scarlet-&-violet
2024-06-01 06:00:00,449,1414,Greavard_#214,pokemon-scarlet-&-violet
2024-07-01 06:00:00,499,1703,Greavard_#214,pokemon-scarlet-&-violet
2024-08-01 06:00:00,400,1542,Greavard_#214,pokemon-scarlet-&-violet
2024-09-01 06:00:00,482,1600,Greavard_#214,pokemon-scarlet-&-violet
2024-10-01 06:00:00,496,1729,Greavard_#214,pokemon-scarlet-&-violet
2024-11-01 06:00:00,429,1500,Greavard_#214,pokemon-scarlet-&-violet
2024-12-01 07:00:00,550,1451,Greavard_#214,pokemon-scarlet-&-violet
2025-01-01 07:00:00,741,1370,Greavard_#214,pokemon-scarlet-&-violet
2025-02-01 07:00:00,1951,3375,Greavard_#214,pokemon-scarlet-&-violet
2025-03-01 07:00:00,1050,3294,Greavard_#214,pokemon-scarlet-&-violet
2025-04-01 06:00:00,1198,2125,Greavard_#214,pokemon-scarlet-&-violet
2025-05-01 06:00:00,1141,1531,Greavard_#214,pokemon-scarlet-&-violet
2025-06-01 06:00:00,974,1256,Greavard_#214,pokemon-scarlet-&-violet
2025-07-01 06:00:00,937,1393,Greavard_#214,pokemon-scarlet-&-violet
2025-08-01 06:00:00,800,1489,Greavard_#214,pokemon-scarlet-&-violet
2025-09-01 06:00:00,965,1851,Greavard_#214,pokemon-scarlet-&-violet
2025-10-01 06:00:00,2500,2499,Greavard_#214,pokemon-scarlet-&-violet
2025-11-01 06:00:00,2400,3383,Greavard_#214,pokemon-scarlet-&-violet
2023-03-01 07:00:00,1461,0,Kirlia_#212,pokemon-scarlet-&-violet
2023-04-01 06:00:00,1203,2344,Kirlia_#212,pokemon-scarlet-&-violet
2023-05-01 06:00:00,1376,3045,Kirlia_#212,pokemon-scarlet-&-violet
2023-06-01 06:00:00,984,2599,Kirlia_#212,pokemon-scarlet-&-violet
2023-07-01 06:00:00,1100,2155,Kirlia_#212,pokemon-scarlet-&-violet
2023-08-01 06:00:00,1000,2213,Kirlia_#212,pokemon-scarlet-&-violet
2023-09-01 06:00:00,999,2175,Kirlia_#212,pokemon-scarlet-&-violet
2023-10-01 06:00:00,792,1895,Kirlia_#212,pokemon-scarlet-&-violet
2023-11-01 06:00:00,782,1874,Kirlia_#212,pokemon-scarlet-&-violet
2023-12-01 07:00:00,879,1575,Kirlia_#212,pokemon-scarlet-&-violet
2024-01-01 07:00:00,816,1690,Kirlia_#212,pokemon-scarlet-&-violet
2024-02-01 07:00:00,699,1418,Kirlia_#212,pokemon-scarlet-&-violet
2024-03-01 07:00:00,900,1693,Kirlia_#212,pokemon-scarlet-&-violet
2024-04-01 06:00:00,675,1785,Kirlia_#212,pokemon-scarlet-&-violet
2024-05-01 06:00:00,942,2499,Kirlia_#212,pokemon-scarlet-&-violet
2024-06-01 06:00:00,952,2729,Kirlia_#212,pokemon-scarlet-&-violet
2024-07-01 06:00:00,1100,2453,Kirlia_#212,pokemon-scarlet-&-violet
2024-08-01 06:00:00,1273,2554,Kirlia_#212,pokemon-scarlet-&-violet
2024-09-01 06:00:00,1242,2457,Kirlia_#212,pokemon-scarlet-&-violet
2024-10-01 06:00:00,1250,2225,Kirlia_#212,pokemon-scarlet-&-violet
2024-11-01 06:00:00,1447,2305,Kirlia_#212,pokemon-scarlet-&-violet
2024-12-01 07:00:00,1718,3010,Kirlia_#212,pokemon-scarlet-&-violet
2025-01-01 07:00:00,2348,3358,Kirlia_#212,pokemon-scarlet-&-violet
